Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-02-18 07:35:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7297519048664256512,"The Finnish IT magazine titles an article today to make a point on AI with '7 days of work was done in 5 hours'. While the quoted interviewer sounded like they conflated duration and effort for creating a contract, it is inspiring reminder: ""
""""
""We want both duration and effort to come down, and even with duration being shorter and us being faster, it is something to appreciate. However, we may be doing some creative accounting for our tasks in these comparisons. ""
""""
""We weren't doing creative accounting back in the day when #EnsembleProgramming hit one of my teams. We estimated work of a feature to be 6 months duration, 9 months effort. Our business folks weren't totally happy how long that would take, and encouraged an experiment. For one day, we got the whole team of 6 people together. I was part of the team as the tester. We shared a single computer, and programmed (also tests). After a day, we had found opportunities to reuse, and while one of us programmed the rest of it and I tested, the feature was delivered in duration of a week, effort of 14 days. ""
""""
""I think of that today, partly because I use more effort to get permission to start the work (and get paid for it). Not lending trust and asking for excessive plans can cost more than the work. The balance is a hard one, and invoiced / uninvoiced hours are part of what I call 'creative accounting'.","","",MEMBER_NETWORK
2025-02-17 07:42:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7297158578086244353,"Twisting 'project' to 'product' when organizing your tests in Jira Xray is sometimes quite a feature. The thing the tools call project is actually a placeholder for product or system or subsystem information, often changed through multiple projects. If you don't organize your tests as if they were intended for a product, you will be cleaning it up later. ""
""""
""Model product. Product areas. Product features. That's the primary listing. The groups of how you execute your tests are secondary to that.","","",MEMBER_NETWORK
2025-02-14 18:42:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7296237446042689538,"We are rarely asked to test a system, we’re asked to test a feature or a change. As I have been looking at how people solve the puzzle of testing a system, that’s not what we do. We follow change and risk it introduces.  ""
""""
""We start with the same stories and contribute to clarifying them. ""
""""
""We follow the changes in code, describing the change in code as much as the change in specs. ""
""""
""We learn to do this so that it’s indistinguishable from creating the feature. ""
""""
""Yet today I was the tester who reported the build was broken in production. I was the tester who reported it’s broken, motivating fixing it. Taking the steps together that users would need for using the product to a new release.""
""""
""There’s some work to be done so that developers don’t have to carry this alone, and users in scale. ""
""""
""Doing that work with the feature and the change would be better. ","","",MEMBER_NETWORK
2025-02-13 19:26:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295886039951314945,"It's coming up, and I can't wait: #FroGSConf. A week from now, Saturday. I have a hands-on session in mind I want to run on #testing, but I also would like to do one on #QualityEngineering and the practical change to allow quality to be everyone's business. https://frogsconf.nl - and yes, it's free, open-space, and absolutely lovely. ",https://frogsconf.nl,"",MEMBER_NETWORK
2025-02-13 19:13:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295882696730243072,"Strategic conversations about testing. I try to frame them, just to wrap my head around what we discuss, as conversations about ideas that drive testing. Like the idea of needing domain knowledge. Or the idea that automation is non-negotiable. ""
""""
""Sometimes the ideas we hold are in conflict in practice. One that I still suspect is in conflict is that deep, up-to-date domain knowledge and ability to do test automation frequently would reside in same people, or that the modern tools would bridge that gap effectively. ""
""""
""The best way to learn to know, however, is to set up an experiment. So I lean on a lesson I drew some time back.","","",MEMBER_NETWORK
2025-02-13 16:21:46,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295839579184521218,"Over the years, I have thought about attribution a lot. For 10 years, I have comforted myself on general sense of unfairness of attribution in the world with these words: best ideas win when care about work over credit. ""
""""
""It is easier some days to care about work and impacts than others. There's attribution of words, attribution of ideas and concepts, and attribution of creating something that gets used over and over again. ""
""""
""When I talk about attribution, I usually go for two stories. One about the uncertainties of origins for Einstein's awarded work. One for finding new dinosaurs rather than recognizing adolescent versions of dinosaurs, because naming a thing is where credit is assigned. ""
""""
""It's not easy but it is important. How could we do this better?","","",MEMBER_NETWORK
2025-02-13 09:46:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295740083582726147,"Kuulkas yhteisö, mulla on ongelma. Tän kesän testauksen Future Talent -hausta haastatteluihin nostamani kolmikko olisi mainioita tulevaisuuden testausammattilaisia (ja automaatio ei ole neuvoteltava asia tulevaisuudessa vaan tapa dokumentoida ja pitää kiinni sovitusta). Mä olin ajatellut ottaa yhden, ja nyt ajattelen lisää. Ja ajattelen ääneen. ""
""""
""Jos mä ottaisin kaikki kolme, testausala saisi hyvin koulutettuja tulevaisuuden lupauksia, jotka tekisivät hyvää työtä jo tänä kesänä. Konsulttimarkkinassa kun toimitaan, asiakasprojektit on oltava. Oliskos yhteisössä näin ääneen ajattelun kautta löydettävissä ihmisiä, joille kombo junnu mun ohjauksessa tänä kesänä olisi ostamisen arvoinen asia? ""
""""
""Ja joo, tää tarjous toistuu ja jatkuu. Testauksen kenttä tarvitsee uudenlaisen osaamisen sekoitusta ja uutta fiksua porukkaa, ettei tarvitse aina äänestää vuoden testaajaa meistä vanhoista. 🌻","","",MEMBER_NETWORK
2025-02-12 23:12:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295580614429151234,"Seuraamme aikaamme, ja siksi meillä CGI:n testausyhteisössä on nyt ihan oma podcast. Sen nimi on 3x2 eli kolme aihetta kahdelta, ja teemoina testaus, laatu ja ohjelmistokehitys. Editointiin käytin lähes 100% osaamisestani sen suhteen, ja pidämme tän toistaiseksi rajatun piirin jakelussa. Aiheina ohjelmistokehityksen vaaranmerkit (red flags), osaako testaajat testata, testauksen raportointi, lowcode testiautomaatio, projektien vertailu ja tekoälyn tuominen testaajan arkeen. ""
""""
""Hetken verran ajateltiin että voisi nauhoittaa kuukausittain mutta järkevästi ajatellen jätetään tilaa muulle huvittelulle välissä ja eletään kvartaalisykliä vuosi. ""
""""
""Jälleen yksi kynnys on madaltunut. 🎉","","",MEMBER_NETWORK
2025-02-12 10:02:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295381775537610752,"My old CV includes achievements, and I went back for one yesterday:""
""""Personally reporting and getting fixed 2261 issues over a period of 2,5 years."" while working as the only tester with 15 developers around me. ""
""""
""Note that I only counted the bugs reported that got fixed. But the real insight came from counting: I would do my job as a tester better if I never needed to report those bugs. From that insight, I started stealth pairing with developers. I refused to write a report, I insisted on writing a fix. I pushed the social boundaries, and the developers I worked with stopped dropping their pizza boxes on the living room floor. ""
""""
""I make testers test an application in recruiting, because these impacts are founded on the ability to see problems. But the real valuable impact comes from driving the change that makes you less needed.","","",MEMBER_NETWORK
2025-02-11 07:39:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7294983289977597952,"There's a style of testing called 'locking tests'. The style is founded on a single oracle: works as implemented, works as in production. If it got built this way, we assume it is right until someone else tells us that it is not. And we lock it to notice if it changes unintentionally. ""
""""
""The idea of locking tests is really helpful when creating test automation, and particularly automated tests on unit level. Correctness can be a separate pass. ""
""""
""I feel like we could use more practice on this, again.","","",MEMBER_NETWORK
2025-02-11 05:47:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7294955111401848832,"Do testers need to know how to test, and how well? I have been thinking about this for years, ever since I started pairing and ensembling, and seeing how we test in scale. ""
""""
""Everyone can test, just like everyone can sing. Not everyone gets paid significant salary for singing though, or given a large stage to sing on. There's degrees to how well we can do that. ""
""""
""Given that developers can (and do) test, I expect testers to be able to do that to a higher standard, and level up the others.""
""""
""Sampling a dozen total newbies with a testing take-home assignment, I have a baseline with one application on how well they test. Median is 33/98 points. I consider myself somewhat of a professional in this, and I got to about 90 points.  ""
""""
""The skill is teachable, and yet so many have not learned it. Would you like to know how well you do?","","",MEMBER_NETWORK
2025-02-06 20:10:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7293360514829631489,"Moving from success to sustainable success - how organizations retain assets of value. This has had me looking at test automation differently. ""
""""
""Some years ago, we run a peer workshop on successful automation. That was time when the tools and the capabilities in organizations were not on the level they are now, and finding automation that did the right work was hard. ""
""""
""Now, many of things we considered successful then are no longer successful. Looking at enough samples, I see three formats of success that is superficial; success that changes away from success.  And of course I had to label them when modeling them some weeks ago in Mastodon. ""
""""
""Any of these sound familiar?","","",MEMBER_NETWORK
